Date,exchange_rate,
2019-03-14,1.1307,0.8844078889
2019-03-15,1.1344,0.8815232722
2019-03-16,1.1344,0.8815232722
2019-03-18,1.1335,0.8822232025
2019-03-19,1.1353,0.8808244517
2019-03-20,1.1423,0.8754267706
2019-03-21,1.1377,0.8789663356
2019-03-22,1.132,0.8833922261
2019-03-23,1.132,0.8833922261
2019-03-25,1.1315,0.8837825895
2019-03-26,1.1275,0.8869179601
2019-03-27,1.125,0.8888888889
2019-03-28,1.1229,0.8905512512
2019-03-29,1.1232,0.8903133903
2019-03-30,1.1232,0.8903133903
2019-04-01,1.1209,0.8921402444
2019-04-02,1.1204,0.8925383792
2019-04-03,1.1242,0.8895214375
2019-04-04,1.1223,0.8910273545
2019-04-05,1.1233,0.8902341316
2019-04-06,1.1233,0.8902341316
2019-04-08,1.1257,0.8883361464
2019-04-09,1.1266,0.8876264868
2019-04-10,1.1276,0.8868393047
2019-04-11,1.126,0.8880994671
2019-04-12,1.132,0.8833922261
2019-04-13,1.132,0.8833922261
2019-04-15,1.1303,0.8847208706
2019-04-16,1.1281,0.886446237
2019-04-17,1.1299,0.8850340738
2019-04-18,1.1236,0.88999644
2019-04-19,1.1247,0.8891259892
2019-04-20,1.1247,0.8891259892
2019-04-22,1.1259,0.8881783462
2019-04-23,1.1222,0.8911067546
2019-04-24,1.1159,0.8961376467
2019-04-25,1.1137,0.8979078747
2019-04-26,1.1163,0.8958165368
2019-04-27,1.1163,0.8958165368
2019-04-29,1.1186,0.8939746111
2019-04-30,1.1212,0.8919015341
2019-05-01,1.1203,0.8926180487
2019-05-02,1.1175,0.8948545861
2019-05-03,1.1212,0.8919015341
2019-05-04,1.1212,0.8919015341
2019-05-06,1.1201,0.8927774306
2019-05-07,1.1193,0.8934155276
2019-05-08,1.1199,0.8929368694
2019-05-09,1.122,0.8912655971
2019-05-10,1.1236,0.88999644
2019-05-11,1.1236,0.88999644
2019-05-13,1.1232,0.8903133903
2019-05-14,1.1207,0.8922994557
2019-05-15,1.1207,0.8922994557
2019-05-16,1.1173,0.8950147677
2019-05-17,1.1167,0.8954956568
2019-05-18,1.1167,0.8954956568
2019-05-20,1.1168,0.8954154728
2019-05-21,1.1164,0.8957362952
2019-05-22,1.1158,0.8962179602
2019-05-23,1.1182,0.8942944017
2019-05-24,1.1206,0.8923790826
2019-05-25,1.1206,0.8923790826
2019-05-27,1.1193,0.8934155276
2019-05-28,1.1165,0.8956560681
2019-05-29,1.1137,0.8979078747
2019-05-30,1.1132,0.898311175
2019-05-31,1.1198,0.8930166101
2019-06-01,1.1198,0.8930166101
2019-06-03,1.1245,0.8892841263
2019-06-04,1.1253,0.888651915
2019-06-05,1.1228,0.8906305664
2019-06-06,1.1279,0.8866034223
2019-06-07,1.1342,0.8816787163
2019-06-08,1.1342,0.8816787163
2019-06-10,1.1314,0.8838607036
2019-06-11,1.1328,0.8827683616
2019-06-12,1.1293,0.8855042947
2019-06-13,1.1279,0.8866034223
2019-06-14,1.1237,0.8899172377
2019-06-15,1.1237,0.8899172377
2019-06-17,1.1222,0.8911067546
2019-06-18,1.1196,0.8931761343
2019-06-19,1.1236,0.88999644
2019-06-20,1.1293,0.8855042947
2019-06-21,1.1396,0.8775008775
2019-06-22,1.1396,0.8775008775
2019-06-24,1.1399,0.877269936
2019-06-25,1.1366,0.8798169981
2019-06-26,1.1374,0.8791981713
2019-06-27,1.1369,0.879584836
2019-06-28,1.1389,0.8780402142
2019-06-29,1.1389,0.8780402142
2019-07-02,1.1289,0.885818053
2019-07-03,1.1288,0.8858965273
2019-07-04,1.1288,0.8858965273
2019-07-05,1.1235,0.8900756564
2019-07-06,1.1232,0.8903133903
2019-07-08,1.1217,0.8915039672
2019-07-09,1.1207,0.8922994557
2019-07-10,1.126,0.8880994671
2019-07-11,1.1257,0.8883361464
2019-07-12,1.1288,0.8858965273
2019-07-13,1.1288,0.8858965273
2019-07-15,1.1262,0.887941751
2019-07-16,1.1211,0.89198109
2019-07-17,1.1227,0.8907098958
2019-07-18,1.1249,0.8889679083
2019-07-19,1.1233,0.8902341316
2019-07-20,1.1233,0.8902341316
2019-07-22,1.121,0.8920606601
2019-07-23,1.1153,0.8966197436
2019-07-24,1.1143,0.897424392
2019-07-25,1.1147,0.8971023594
2019-07-26,1.1148,0.8970218873
2019-07-27,1.1148,0.8970218873
2019-07-29,1.1147,0.8971023594
2019-07-30,1.1158,0.8962179602
2019-07-31,1.1078,0.9026900162
2019-08-01,1.1078,0.9026900162
2019-08-02,1.113,0.8984725966
2019-08-03,1.113,0.8984725966
2019-08-05,1.1225,0.8908685969
2019-08-06,1.1202,0.8926977325
2019-08-07,1.1206,0.8923790826
2019-08-08,1.1187,0.8938946992
2019-08-09,1.1312,0.8840169731
2019-08-10,1.1312,0.8840169731
2019-08-12,1.1216,0.8915834522
2019-08-13,1.1174,0.8949346698
2019-08-14,1.1144,0.8973438622
2019-08-15,1.111,0.900090009
2019-08-16,1.1094,0.9013881377
2019-08-17,1.1094,0.9013881377
2019-08-19,1.1082,0.9023641942
2019-08-20,1.1099,0.9009820705
2019-08-21,1.1093,0.9014693951
2019-08-22,1.1083,0.9022827754
2019-08-23,1.1241,0.8896005693
2019-08-24,1.1241,0.8896005693
2019-08-26,1.1101,0.900819746
2019-08-27,1.1091,0.9016319538
2019-08-28,1.1084,0.9022013713
2019-08-29,1.1058,0.9043226623
2019-08-30,1.101,0.9082652134
2019-08-31,1.101,0.9082652134
2019-09-02,1.0967,0.9118263883
2019-09-03,1.0971,0.9114939386
2019-09-04,1.1035,0.9062075215
2019-09-05,1.1036,0.9061254078
2019-09-06,1.1133,0.8982304859
2019-09-07,1.1133,0.8982304859
2019-09-09,1.1049,0.9050592814
2019-09-10,1.105,0.9049773756
2019-09-11,1.101,0.9082652134
2019-09-12,1.106,0.904159132
2019-09-13,1.1156,0.8963786303
2019-09-14,1.1156,0.8963786303
2019-09-16,1.1006,0.9085953116
2019-09-17,1.1072,0.9031791908
2019-09-18,1.1031,0.9065361255
2019-09-19,1.1046,0.9053050878
2019-09-20,1.1015,0.9078529278
2019-09-21,1.1015,0.9078529278
2019-09-23,1.0996,0.9094216079
2019-09-24,1.102,0.9074410163
2019-09-25,1.0949,0.9133254178
2019-09-26,1.0921,0.9156670635
2019-09-27,1.0941,0.9139932365
2019-09-28,1.0941,0.9139932365
2019-09-30,1.0899,0.9175153684
2019-10-01,1.0932,0.9147457007
2019-10-02,1.096,0.9124087591
2019-10-03,1.0972,0.911410864
2019-10-04,1.098,0.9107468124
2019-10-05,1.098,0.9107468124
2019-10-07,1.0972,0.911410864
2019-10-08,1.0959,0.9124920157
2019-10-09,1.0985,0.9103322713
2019-10-10,1.1008,0.9084302326
2019-10-11,1.1035,0.9062075215
2019-10-12,1.1035,0.9062075215
2019-10-14,1.1028,0.9067827349
2019-10-15,1.1034,0.9062896502
2019-10-16,1.1075,0.9029345372
2019-10-17,1.1126,0.8987956139
2019-10-18,1.1165,0.8956560681
2019-10-19,1.1165,0.8956560681
2019-10-21,1.115,0.8968609865
2019-10-22,1.113,0.8984725966
2019-10-23,1.1132,0.898311175
2019-10-24,1.1105,0.9004952724
2019-10-25,1.1081,0.9024456277
2019-10-26,1.1081,0.9024456277
2019-10-28,1.1099,0.9009820705
2019-10-29,1.1113,0.899847026
2019-10-30,1.1153,0.8966197436
2019-10-31,1.1152,0.8967001435
2019-11-01,1.1193,0.8934155276
2019-11-02,1.1193,0.8934155276
2019-11-04,1.1123,0.8990380293
2019-11-05,1.1075,0.9029345372
2019-11-06,1.1071,0.9032607714
2019-11-07,1.105,0.9049773756
2019-11-08,1.1019,0.9075233687
2019-11-09,1.1019,0.9075233687
2019-11-11,1.1032,0.9064539521
2019-11-12,1.1013,0.9080177971
2019-11-13,1.1008,0.9084302326
2019-11-14,1.1023,0.9071940488
2019-11-15,1.1053,0.904731747
2019-11-16,1.1051,0.9048954846
2019-11-18,1.1072,0.9031791908
2019-11-19,1.1078,0.9026900162
2019-11-20,1.1075,0.9029345372
2019-11-21,1.1062,0.9039956608
2019-11-22,1.102,0.9074410163
2019-11-23,1.1021,0.9073586789
2019-11-25,1.1013,0.9080177971
2019-11-26,1.1023,0.9071940488
2019-11-27,1.1005,0.9086778737
2019-11-28,1.1013,0.9080177971
2019-11-29,1.1018,0.9076057361
2019-11-30,1.1018,0.9076057361
2019-12-02,1.1078,0.9026900162
2019-12-03,1.1082,0.9023641942
2019-12-04,1.1076,0.9028530155
2019-12-05,1.1105,0.9004952724
2019-12-06,1.106,0.904159132
2019-12-07,1.1059,0.9042408898
2019-12-09,1.1066,0.9036688957
2019-12-10,1.1093,0.9014693951
2019-12-11,1.1134,0.8981498114
2019-12-12,1.1183,0.8942144326
2019-12-13,1.1121,0.8991997123
2019-12-14,1.112,0.8992805755
2019-12-16,1.114,0.8976660682
2019-12-17,1.1153,0.8966197436
2019-12-18,1.1116,0.8996041742
2019-12-19,1.1124,0.8989572096
2019-12-20,1.1078,0.9026900162
2019-12-21,1.108,0.9025270758
2019-12-23,1.1091,0.9016319538
2019-12-24,1.1089,0.9017945712
2019-12-25,1.1092,0.9015506671
2019-12-26,1.1096,0.9012256669
2019-12-27,1.1173,0.8950147677
2019-12-28,1.1175,0.8948545861
2019-12-30,1.1202,0.8926977325
2019-12-31,1.1222,0.8911067546
2020-01-01,1.1216,0.8915834522
2020-01-02,1.1172,0.8950948801
2020-01-03,1.116,0.8960573477
2020-01-04,1.116,0.8960573477
2020-01-06,1.1196,0.8931761343
2020-01-07,1.1146,0.8971828459
2020-01-08,1.1111,0.9000090001
2020-01-09,1.1106,0.9004141905
2020-01-10,1.112,0.8992805755
2020-01-11,1.112,0.8992805755
2020-01-13,1.1138,0.897827258
2020-01-14,1.1127,0.8987148378
2020-01-15,1.1151,0.8967805578
2020-01-16,1.1138,0.897827258
2020-01-17,1.1091,0.9016319538
2020-01-18,1.1091,0.9016319538
2020-01-20,1.1097,0.9011444535
2020-01-21,1.1083,0.9022827754
2020-01-22,1.1093,0.9014693951
2020-01-23,1.1057,0.9044044497
2020-01-24,1.1025,0.9070294785
2020-01-25,1.1025,0.9070294785
2020-01-27,1.1018,0.9076057361
2020-01-28,1.1023,0.9071940488
2020-01-29,1.1012,0.9081002543
2020-01-30,1.1034,0.9062896502
2020-01-31,1.1095,0.901306895
2020-02-01,1.1094,0.9013881377
2020-02-03,1.1061,0.904077389
2020-02-04,1.1044,0.905469033
2020-02-05,1.1,0.9090909091
2020-02-06,1.0981,0.910663874
2020-02-07,1.0946,0.9135757354
2020-02-08,1.0946,0.9135757354
2020-02-10,1.0912,0.9164222874
2020-02-11,1.092,0.9157509158
2020-02-12,1.0873,0.9197093718
2020-02-13,1.0839,0.9225943353
2020-02-14,1.0831,0.9232757825
2020-02-15,1.0831,0.9232757825
2020-02-17,1.0837,0.9227646027
2020-02-18,1.0795,0.9263547939
2020-02-19,1.0808,0.9252405625
2020-02-20,1.0786,0.9271277582
2020-02-21,1.0847,0.9219138932
2020-02-22,1.0847,0.9219138932
2020-02-24,1.0852,0.9214891264
2020-02-25,1.0881,0.9190331771
2020-02-26,1.0883,0.9188642837
2020-02-27,1.1004,0.9087604507
2020-02-28,1.1027,0.9068649678
2020-02-29,1.1028,0.9067827349
2020-03-02,1.1139,0.8977466559
2020-03-03,1.1171,0.8951750067
2020-03-04,1.1134,0.8981498114
2020-03-05,1.1232,0.8903133903
2020-03-06,1.1286,0.8860535176
2020-03-07,1.1286,0.8860535176
2020-03-09,1.144,0.8741258741
2020-03-10,1.1306,0.8844861136
2020-03-11,1.1261,0.8880206021
2020-03-12,1.1176,0.8947745168
2020-03-13,1.1142,0.8975049363
2020-03-14,1.1145,0.8972633468
2020-03-16,1.117,0.8952551477
2020-03-17,1.1015,0.9078529278
2020-03-18,1.0932,0.9147457007
2020-03-19,1.0667,0.937470704
2020-03-20,1.0763,0.9291089845
2020-03-21,1.0764,0.9290226682
2020-03-23,1.0744,0.9307520477
2020-03-24,1.081,0.9250693802
2020-03-25,1.088,0.9191176471
2020-03-26,1.1039,0.9058791557
2020-03-27,1.1167,0.8954956568
2020-03-28,1.1169,0.8953353031
2020-03-30,1.1046,0.9053050878
2020-03-31,1.1027,0.9068649678
2020-04-01,1.0954,0.9129085266
2020-04-02,1.0852,0.9214891264
2020-04-03,1.0804,0.9255831174
2020-04-04,1.0805,0.9254974549
2020-04-06,1.0789,0.9268699601
2020-04-07,1.0893,0.9180207473
2020-04-08,1.0859,0.92089511
2020-04-09,1.093,0.9149130833
2020-04-10,1.0936,0.9144111192
2020-04-11,1.0936,0.9144111192
2020-04-13,1.0915,0.9161704077
2020-04-14,1.0984,0.9104151493
2020-04-15,1.0903,0.9171787581
2020-04-16,1.0858,0.9209799226
2020-04-17,1.0874,0.9196247931
2020-04-18,1.0874,0.9196247931
2020-04-20,1.0864,0.9204712813
2020-04-21,1.0855,0.9212344542
2020-04-22,1.0824,0.9238728751
2020-04-23,1.078,0.9276437848
2020-04-24,1.0825,0.9237875289
2020-04-25,1.0822,0.9240436149
2020-04-27,1.0828,0.9235315848
2020-04-28,1.0827,0.9236168837
2020-04-29,1.0875,0.9195402299
2020-04-30,1.0943,0.9138261903
2020-05-01,1.1094,0.9013881377
2020-05-02,1.1095,0.901306895
2020-05-04,1.0904,0.9170946442
2020-05-05,1.084,0.9225092251
2020-05-06,1.08,0.9259259259
2020-05-07,1.0836,0.9228497601
2020-05-08,1.0969,0.9116601331
2020-05-09,1.0971,0.9114939386
