Date,Price,Open,High,Low,Vol,Change,left,right,Volume
"Feb 23, 2012",5,4.4,5.2,4.4,164.31K,13.35%,164.31,K,164310
"Feb 22, 2012",4.4,4.3,4.5,4.3,103.84K,3.51%,103.84,K,103840
"Feb 21, 2012",4.3,4.4,4.4,4.2,51.79K,-2.06%,51.79,K,51790
"Feb 20, 2012",4.4,4.4,4.5,4.3,37.30K,0.00%,37.3,K,37300
"Feb 19, 2012",4.4,4.2,4.5,4.2,62.37K,4.03%,62.37,K,62370
"Feb 18, 2012",4.2,4.4,4.5,4.1,70.41K,-4.31%,70.41,K,70410
"Feb 17, 2012",4.4,4.3,4.8,4.2,135.95K,3.28%,135.95,K,135950
"Feb 16, 2012",4.3,4.3,4.4,3.9,166.60K,-1.39%,166.6,K,166600
"Feb 15, 2012",4.3,4.5,4.9,4.2,161.80K,-2.91%,161.8,K,161800
"Feb 14, 2012",4.5,5.3,5.4,4.2,297.57K,-15.21%,297.57,K,297570
"Feb 13, 2012",5.3,5.5,5.7,5.2,170.21K,-4.54%,170.21,K,170210
"Feb 12, 2012",5.5,5.6,5.8,5.4,81.92K,-1.61%,81.92,K,81920
"Feb 11, 2012",5.6,5.9,6,5.5,69.71K,-5.25%,69.71,K,69710
"Feb 10, 2012",5.9,5.8,6,5.8,39.31K,1.37%,39.31,K,39310
"Feb 09, 2012",5.8,5.6,5.9,5.5,89.95K,4.11%,89.95,K,89950
"Feb 08, 2012",5.6,5.7,5.8,5.3,237.94K,-1.58%,237.94,K,237940
"Feb 07, 2012",5.7,5.4,5.8,5.4,72.75K,4.40%,72.75,K,72750
"Feb 06, 2012",5.4,5.7,5.7,5.4,90.26K,-4.22%,90.26,K,90260
"Feb 05, 2012",5.7,5.9,5.9,5.4,120.34K,-3.07%,120.34,K,120340
"Feb 04, 2012",5.9,6,6,5.8,20.62K,-1.51%,20.62,K,20620
"Feb 03, 2012",6,6.1,6.1,5.7,59.28K,-2.30%,59.28,K,59280
"Feb 02, 2012",6.1,6.1,6.2,5.8,54.55K,0.00%,54.55,K,54550
"Feb 01, 2012",6.1,5.5,6.2,5.5,115.52K,10.95%,115.52,K,115520
"Jan 31, 2012",5.5,5.5,5.7,5.4,48.30K,0.00%,48.3,K,48300
"Jan 30, 2012",5.5,5.4,5.6,5.4,42.30K,2.04%,42.3,K,42300
"Jan 29, 2012",5.4,5.6,5.7,5.3,46.43K,-4.44%,46.43,K,46430
"Jan 28, 2012",5.6,5.3,5.8,5.3,89.71K,6.43%,89.71,K,89710
"Jan 27, 2012",5.3,5.3,5.5,5.1,115.57K,-0.94%,115.57,K,115570
"Jan 26, 2012",5.3,5.8,5.9,5.3,123.95K,-7.13%,123.95,K,123950
"Jan 25, 2012",5.8,6.3,6.3,5.5,133.12K,-8.59%,133.12,K,133120
"Jan 24, 2012",6.3,6.4,6.4,6.2,35.66K,-1.10%,35.66,K,35660
"Jan 23, 2012",6.4,6.3,6.4,6.2,17.69K,0.79%,17.69,K,17690
"Jan 22, 2012",6.3,6.2,6.4,6.1,44.89K,2.10%,44.89,K,44890
"Jan 21, 2012",6.2,6.5,6.6,6.1,64.76K,-4.78%,64.76,K,64760
"Jan 20, 2012",6.5,6.4,6.6,6.3,66.79K,2.04%,66.79,K,66790
"Jan 19, 2012",6.4,5.9,6.4,5.9,114.82K,7.43%,114.82,K,114820
"Jan 18, 2012",5.9,5.6,6.9,5.1,226.68K,5.71%,226.68,K,226680
"Jan 17, 2012",5.6,6.7,6.9,4.6,213.41K,-16.17%,213.41,K,213410
"Jan 16, 2012",6.7,7,7.2,6.5,122.67K,-4.57%,122.67,K,122670
"Jan 15, 2012",7,6.8,7.1,6.7,62.23K,3.70%,62.23,K,62230
"Jan 14, 2012",6.8,6.4,6.9,6.2,141.90K,5.30%,141.9,K,141900
"Jan 13, 2012",6.4,6.8,6.8,6.4,60.23K,-5.74%,60.23,K,60230
"Jan 12, 2012",6.8,6.9,7,6.3,140.12K,-1.45%,140.12,K,140120
"Jan 11, 2012",6.9,6.4,7.1,6.4,99.44K,8.49%,99.44,K,99440
"Jan 10, 2012",6.4,6.3,6.9,6,110.21K,0.00%,110.21,K,110210
"Jan 09, 2012",6.3,7.1,7.2,5.8,148.41K,-10.97%,148.41,K,148410
"Jan 08, 2012",7.1,6.8,7.2,6.7,57.19K,4.41%,57.19,K,57190
"Jan 07, 2012",6.8,6.7,7,6.4,48.39K,1.64%,48.39,K,48390
"Jan 06, 2012",6.7,6.9,7.2,6.1,218.08K,-3.60%,218.08,K,218080
"Jan 05, 2012",6.9,5.6,7.2,5.6,182.33K,24.78%,182.33,K,182330
"Jan 04, 2012",5.6,4.9,5.7,4.8,131.17K,14.14%,131.17,K,131170
"Jan 03, 2012",4.9,5.2,5.3,4.7,125.17K,-6.51%,125.17,K,125170
"Jan 02, 2012",5.2,5.3,5.5,4.8,69.15K,-0.95%,69.15,K,69150
"Jan 01, 2012",5.3,4.7,5.5,4.6,108.51K,11.65%,108.51,K,108510
"Dec 31, 2011",4.7,4.3,5,4.2,129.73K,11.06%,129.73,K,129730
"Dec 30, 2011",4.3,4.2,4.3,4.1,41.07K,1.92%,41.07,K,41070
"Dec 29, 2011",4.2,4.2,4.3,4.1,53.07K,0.00%,53.07,K,53070
"Dec 28, 2011",4.2,4.1,4.3,4,33.84K,2.95%,33.84,K,33840
"Dec 27, 2011",4.1,4,4.1,4,30.16K,1.24%,30.16,K,30160
"Dec 26, 2011",4,4.2,4.3,3.8,88.83K,-4.74%,88.83,K,88830
"Dec 25, 2011",4.2,3.9,4.4,3.8,80.80K,7.11%,80.8,K,80800
"Dec 24, 2011",3.9,4,4,3.9,14.93K,0.00%,14.93,K,14930
"Dec 23, 2011",4,3.9,4,3.8,20.50K,1.54%,20.5,K,20500
"Dec 22, 2011",3.9,3.9,4,3.5,57.21K,0.00%,57.21,K,57210
"Dec 21, 2011",3.9,4,4,3.8,48.79K,-1.52%,48.79,K,48790
"Dec 20, 2011",4,3.5,4.5,3.5,186.41K,12.22%,186.41,K,186410
"Dec 19, 2011",3.5,3.2,3.7,3.2,139.99K,10.34%,139.99,K,139990
"Dec 18, 2011",3.2,3.2,3.2,3.2,10.79K,0.00%,10.79,K,10790
"Dec 17, 2011",3.2,3.2,3.2,3.2,16.48K,0.00%,16.48,K,16480
"Dec 16, 2011",3.2,3.2,3.2,3.2,29.87K,0.00%,29.87,K,29870
"Dec 15, 2011",3.2,3.2,3.2,3.1,30.09K,0.00%,30.09,K,30090
"Dec 14, 2011",3.2,3.3,3.3,3,72.48K,-3.08%,72.48,K,72480
"Dec 13, 2011",3.3,3.1,3.3,3.1,32.66K,3.50%,32.66,K,32660
"Dec 12, 2011",3.1,3.3,3.3,3.1,39.90K,-3.38%,39.9,K,39900
"Dec 11, 2011",3.3,3,3.4,3,108.22K,6.56%,108.22,K,108220
"Dec 10, 2011",3,3,3.1,2.9,74.31K,2.69%,74.31,K,74310
"Dec 09, 2011",3,3,3,2.9,34.39K,0.00%,34.39,K,34390
"Dec 08, 2011",3,3,3,2.9,39.93K,0.00%,39.93,K,39930
"Dec 07, 2011",3,3,3.1,2.9,58.12K,0.00%,58.12,K,58120
"Dec 06, 2011",3,2.9,3,2.9,55.60K,5.21%,55.6,K,55600
"Dec 05, 2011",2.9,2.8,2.9,2.8,30.89K,1.77%,30.89,K,30890
"Dec 04, 2011",2.8,2.8,2.9,2.6,95.22K,0.00%,95.22,K,95220
"Dec 03, 2011",2.8,3.1,3.1,2.8,123.02K,-10.58%,123.02,K,123020
"Dec 02, 2011",3.1,3.1,3.1,3,57.50K,1.96%,57.5,K,57500
"Dec 01, 2011",3.1,3,3.1,2.9,63.86K,3.03%,63.86,K,63860
"Nov 30, 2011",3,2.8,3.1,2.7,120.15K,8.00%,120.15,K,120150
"Nov 29, 2011",2.8,2.5,3,2.5,180.53K,7.84%,180.53,K,180530
"Nov 28, 2011",2.5,2.5,2.5,2.4,41.26K,2.82%,41.26,K,41260
"Nov 27, 2011",2.5,2.5,2.5,2.4,22.73K,0.00%,22.73,K,22730
"Nov 26, 2011",2.5,2.5,2.5,2.4,36.12K,0.00%,36.12,K,36120
"Nov 25, 2011",2.5,2.4,2.5,2.4,44.41K,3.29%,44.41,K,44410
"Nov 24, 2011",2.4,2.3,2.6,2.3,87.27K,4.29%,87.27,K,87270
"Nov 23, 2011",2.3,2.3,2.4,2.3,40.00K,0.00%,40,K,40000
"Nov 22, 2011",2.3,2.3,2.3,2.3,34.21K,0.00%,34.21,K,34210
"Nov 21, 2011",2.3,2.2,2.3,2.2,41.73K,4.09%,41.73,K,41730
"Nov 20, 2011",2.2,2.2,2.5,2.2,79.73K,0.00%,79.73,K,79730
"Nov 19, 2011",2.2,2,2.3,2,78.30K,7.32%,78.3,K,78300
"Nov 18, 2011",2,2.3,2.4,2,98.14K,-8.89%,98.14,K,98140
"Nov 17, 2011",2.3,2.6,2.6,2,117.28K,-12.11%,117.28,K,117280
"Nov 16, 2011",2.6,2.3,2.6,2.3,44.21K,9.87%,44.21,K,44210
"Nov 15, 2011",2.3,2.2,2.5,2.1,76.42K,4.95%,76.42,K,76420
"Nov 14, 2011",2.2,3,3,2.1,382.19K,-26.00%,382.19,K,382190
"Nov 13, 2011",3,3,3,3,9.63K,0.00%,9.63,K,9630
"Nov 12, 2011",3,3.1,3.1,3,20.38K,0.00%,20.38,K,20380
"Nov 11, 2011",3.1,2.8,3.1,2.8,44.85K,8.45%,44.85,K,44850
"Nov 10, 2011",2.8,3,3,2.8,33.93K,-3.73%,33.93,K,33930
"Nov 09, 2011",3,3,3.1,2.9,52.20K,-2.96%,52.2,K,52200
"Nov 08, 2011",3,3,3.2,3,60.34K,0.00%,60.34,K,60340
"Nov 07, 2011",3,3,3,3,23.99K,0.00%,23.99,K,23990
"Nov 06, 2011",3,3,3,2.9,17.23K,0.00%,17.23,K,17230
"Nov 05, 2011",3,3.1,3.2,2.8,52.96K,-4.50%,52.96,K,52960
"Nov 04, 2011",3.1,3.2,3.2,3,39.51K,0.00%,39.51,K,39510
"Nov 03, 2011",3.2,3.3,3.3,3.1,24.52K,-3.08%,24.52,K,24520
"Nov 02, 2011",3.3,3.2,3.4,3.1,32.31K,3.17%,32.31,K,32310
"Nov 01, 2011",3.2,3.3,3.3,3.1,37.89K,-3.08%,37.89,K,37890
"Oct 31, 2011",3.3,3.3,3.3,3.1,30.98K,0.00%,30.98,K,30980
"Oct 30, 2011",3.3,3.6,3.7,3.2,50.69K,-8.66%,50.69,K,50690
"Oct 29, 2011",3.6,3.2,3.8,3.1,79.54K,12.23%,79.54,K,79540
"Oct 28, 2011",3.2,3,3.3,2.9,52.37K,4.93%,52.37,K,52370
"Oct 27, 2011",3,2.8,3.1,2.7,58.70K,9.75%,58.7,K,58700
"Oct 26, 2011",2.8,2.8,2.8,2.7,29.40K,0.00%,29.4,K,29400
"Oct 25, 2011",2.8,2.5,3,2.4,101.41K,8.63%,101.41,K,101410
"Oct 24, 2011",2.5,3.2,3.2,2.5,92.23K,-19.56%,92.23,K,92230
"Oct 23, 2011",3.2,3.2,3.2,3,37.04K,0.00%,37.04,K,37040
"Oct 22, 2011",3.2,2.6,3.3,2.5,120.16K,22.96%,120.16,K,120160
"Oct 21, 2011",2.6,2.3,2.7,2.3,72.97K,9.36%,72.97,K,72970
"Oct 20, 2011",2.3,2.3,2.4,2.2,48.86K,3.52%,48.86,K,48860
"Oct 19, 2011",2.3,2.4,2.5,2,101.87K,-6.20%,101.87,K,101870
"Oct 18, 2011",2.4,2.6,2.9,2.3,87.86K,-5.47%,87.86,K,87860
"Oct 17, 2011",2.6,3.6,3.7,2.3,207.43K,-28.09%,207.43,K,207430
"Oct 16, 2011",3.6,3.8,3.9,3.4,36.20K,-7.29%,36.2,K,36200
"Oct 15, 2011",3.8,4,4.1,3.7,42.09K,-3.76%,42.09,K,42090
"Oct 14, 2011",4,4.1,4.1,4,20.06K,-1.48%,20.06,K,20060
"Oct 13, 2011",4.1,4.2,4.2,4,19.71K,-2.41%,19.71,K,19710
"Oct 12, 2011",4.2,3.9,4.4,3.9,69.40K,5.60%,69.4,K,69400
"Oct 11, 2011",3.9,4.1,4.1,3.8,41.10K,-4.15%,41.1,K,41100
"Oct 10, 2011",4.1,4.1,4.2,4,16.86K,0.00%,16.86,K,16860
"Oct 09, 2011",4.1,4,4.4,4,37.92K,2.24%,37.92,K,37920
"Oct 08, 2011",4,4.3,4.3,3.8,39.61K,-6.09%,39.61,K,39610
"Oct 07, 2011",4.3,4.7,4.8,3.8,97.55K,-9.73%,97.55,K,97550
"Oct 06, 2011",4.7,4.9,4.9,4.5,54.77K,-2.87%,54.77,K,54770
"Oct 05, 2011",4.9,5,5,4.8,17.59K,-1.81%,17.59,K,17590
"Oct 04, 2011",5,5,5,4.9,15.79K,-1.20%,15.79,K,15790
"Oct 03, 2011",5,5,5,4.9,17.29K,0.00%,17.29,K,17290
"Oct 02, 2011",5,5,5.1,4.9,10.46K,0.00%,10.46,K,10460
"Oct 01, 2011",5,5.1,5.3,4.9,23.46K,-2.14%,23.46,K,23460
"Sep 30, 2011",5.1,4.8,5.3,4.7,41.46K,7.53%,41.46,K,41460
"Sep 29, 2011",4.8,4.8,4.8,4.7,14.09K,0.00%,14.09,K,14090
"Sep 28, 2011",4.8,4.9,5,4.6,30.63K,-3.05%,30.63,K,30630
"Sep 27, 2011",4.9,4.9,5.1,4.8,24.65K,1.03%,24.65,K,24650
"Sep 26, 2011",4.9,5.3,5.4,4.7,56.07K,-8.63%,56.07,K,56070
"Sep 25, 2011",5.3,5.5,5.5,5.3,9.49K,-2.56%,9.49,K,9490
"Sep 24, 2011",5.5,5.6,5.6,5.3,17.94K,-1.44%,17.94,K,17940
"Sep 23, 2011",5.6,5.4,5.7,5.4,55.67K,2.21%,55.67,K,55670
"Sep 22, 2011",5.4,5.6,5.8,5.3,31.65K,-3.21%,31.65,K,31650
"Sep 21, 2011",5.6,6.1,6.3,5.1,68.16K,-8.18%,68.16,K,68160
"Sep 20, 2011",6.1,5.5,6.8,5.4,116.75K,11.90%,116.75,K,116750
"Sep 19, 2011",5.5,5.2,5.6,4.9,49.84K,5.00%,49.84,K,49840
"Sep 18, 2011",5.2,4.8,5.6,4.7,44.62K,9.01%,44.62,K,44620
"Sep 17, 2011",4.8,4.8,4.9,4.7,20.30K,-1.04%,20.3,K,20300
"Sep 16, 2011",4.8,4.8,5,4.6,31.65K,0.00%,31.65,K,31650
"Sep 15, 2011",4.8,5.6,5.6,4.4,86.22K,-13.88%,86.22,K,86220
"Sep 14, 2011",5.6,5.8,5.8,5.3,43.77K,-3.10%,43.77,K,43770
"Sep 13, 2011",5.8,6.1,6.1,5.7,23.76K,-4.61%,23.76,K,23760
"Sep 12, 2011",6.1,5.9,6.6,5.4,63.86K,3.75%,63.86,K,63860
"Sep 11, 2011",5.9,4.8,7.4,4.6,143.79K,22.85%,143.79,K,143790
"Sep 10, 2011",4.8,5,5.5,4.6,44.49K,-5.17%,44.49,K,44490
"Sep 09, 2011",5,6.5,6.6,4.2,217.43K,-22.97%,217.43,K,217430
"Sep 08, 2011",6.5,7.2,7.2,6.5,31.89K,-9.18%,31.89,K,31890
"Sep 07, 2011",7.2,6.9,7.6,6.5,49.64K,4.81%,49.64,K,49640
"Sep 06, 2011",6.9,7.6,7.7,6.1,82.50K,-9.86%,82.5,K,82500
"Sep 05, 2011",7.6,8.2,8.2,7.3,30.80K,-6.97%,30.8,K,30800
"Sep 04, 2011",8.2,8.5,8.5,7.8,19.67K,-3.54%,19.67,K,19670
"Sep 03, 2011",8.5,8.6,8.7,8.4,6.95K,-1.85%,6.95,K,6950
"Sep 02, 2011",8.6,8.2,8.7,8.2,16.82K,5.24%,16.82,K,16820
"Sep 01, 2011",8.2,8.2,8.4,8.1,11.90K,0.00%,11.9,K,11900
"Aug 31, 2011",8.2,8.8,8.8,8,19.65K,-6.71%,19.65,K,19650
"Aug 30, 2011",8.8,9,9,8.6,11.77K,-2.01%,11.77,K,11770
"Aug 29, 2011",9,9.1,9.3,8.6,21.65K,-1.10%,21.65,K,21650
"Aug 28, 2011",9.1,8.6,9.5,8.4,24.16K,5.59%,24.16,K,24160
"Aug 27, 2011",8.6,8.2,9.1,8.1,22.00K,5.01%,22,K,22000
"Aug 26, 2011",8.2,9.7,9.9,7.6,83.00K,-15.32%,83,K,83000
"Aug 25, 2011",9.7,10.9,10.9,9.1,55.49K,-10.97%,55.49,K,55490
"Aug 24, 2011",10.9,10.9,11.1,10.8,7.82K,-0.82%,7.82,K,7820
"Aug 23, 2011",10.9,10.9,11.3,10.8,12.78K,0.00%,12.78,K,12780
"Aug 22, 2011",10.9,11.3,11.5,10.5,37.00K,-3.63%,37,K,37000
"Aug 21, 2011",11.3,11.4,11.5,11.3,8.72K,-1.22%,8.72,K,8720
"Aug 20, 2011",11.4,11.6,11.7,11.4,9.92K,-1.72%,9.92,K,9920
"Aug 19, 2011",11.6,10.8,11.8,10.8,33.72K,7.57%,33.72,K,33720
"Aug 18, 2011",10.8,10.9,11.1,10.8,8.21K,-1.10%,8.21,K,8210
"Aug 17, 2011",10.9,11,11.1,10.7,22.90K,0.00%,22.9,K,22900
"Aug 16, 2011",11,11.1,11.3,10.8,15.33K,-1.70%,15.33,K,15330
"Aug 15, 2011",11.1,10.8,11.9,10.7,38.16K,3.24%,38.16,K,38160
"Aug 14, 2011",10.8,10.1,11.2,9.6,44.13K,6.61%,44.13,K,44130
"Aug 13, 2011",10.1,9.5,10.3,9.3,29.76K,7.08%,29.76,K,29760
"Aug 12, 2011",9.5,9.5,9.8,8.9,41.59K,0.00%,41.59,K,41590
"Aug 11, 2011",9.5,10,10.5,8.4,58.12K,-5.21%,58.12,K,58120
"Aug 10, 2011",10,10,10.4,9.5,24.25K,0.00%,24.25,K,24250
"Aug 09, 2011",10,7.8,12.1,7.7,114.47K,28.08%,114.47,K,114470
"Aug 08, 2011",7.8,7.9,8.2,7.1,34.04K,-1.27%,34.04,K,34040
"Aug 07, 2011",7.9,6.6,9.5,6,89.83K,20.61%,89.83,K,89830
"Aug 06, 2011",6.6,9.8,9.9,5.7,102.41K,-33.16%,102.41,K,102410
"Aug 05, 2011",9.8,10.8,11,9.5,30.77K,-8.84%,30.77,K,30770
"Aug 04, 2011",10.8,9.3,11.1,9.3,50.09K,16.09%,50.09,K,50090
"Aug 03, 2011",9.3,12.1,12.2,8.7,90.29K,-23.15%,90.29,K,90290
"Aug 02, 2011",12.1,13.1,13.1,11.5,57.24K,-7.94%,57.24,K,57240
"Aug 01, 2011",13.1,13.4,13.6,12.9,21.75K,-1.95%,21.75,K,21750
"Jul 31, 2011",13.4,13.5,14.9,12.8,45.72K,-1.33%,45.72,K,45720
"Jul 30, 2011",13.5,13.5,13.6,13.4,6.10K,0.00%,6.1,K,6100
"Jul 29, 2011",13.5,13.5,13.7,13.3,7.26K,0.00%,7.26,K,7260
"Jul 28, 2011",13.5,13.9,13.9,13.3,32.74K,-3.23%,32.74,K,32740
"Jul 27, 2011",13.9,13.9,14.1,13.9,11.51K,0.43%,11.51,K,11510
"Jul 26, 2011",13.9,14.1,14.1,13.8,16.79K,-1.21%,16.79,K,16790
"Jul 25, 2011",14.1,14,14.7,13.8,31.58K,0.50%,31.58,K,31580
"Jul 24, 2011",14,13.7,14.1,13.6,26.62K,2.19%,26.62,K,26620
"Jul 23, 2011",13.7,13.7,13.8,13.5,22.46K,0.00%,22.46,K,22460
"Jul 22, 2011",13.7,13.6,13.8,13.4,15.17K,0.66%,15.17,K,15170
"Jul 21, 2011",13.6,13.7,13.8,13.4,25.02K,-0.58%,25.02,K,25020
"Jul 20, 2011",13.7,13.9,14,13.4,23.18K,-1.16%,23.18,K,23180
"Jul 19, 2011",13.9,13.5,14.7,13.4,67.58K,2.74%,67.58,K,67580
"Jul 18, 2011",13.5,13.2,13.9,12.5,75.90K,2.43%,75.9,K,75900
"Jul 17, 2011",13.2,13.7,13.8,13,34.38K,-4.08%,34.38,K,34380
"Jul 16, 2011",13.7,13.8,13.8,13.5,17.26K,-0.65%,17.26,K,17260
"Jul 15, 2011",13.8,14,14.1,13.5,24.82K,-1.29%,24.82,K,24820
"Jul 14, 2011",14,13.9,14.1,13.7,17.66K,0.00%,17.66,K,17660
"Jul 13, 2011",13.9,14,14.1,13.9,10.34K,-0.43%,10.34,K,10340
"Jul 12, 2011",14,14.2,14.6,13.9,26.36K,-1.41%,26.36,K,26360
"Jul 11, 2011",14.2,14.9,15.2,13.8,49.16K,-4.63%,49.16,K,49160
"Jul 10, 2011",14.9,14.4,15.7,14.4,45.28K,3.62%,45.28,K,45280
"Jul 09, 2011",14.4,14.3,14.7,14,11.91K,0.49%,11.91,K,11910
"Jul 08, 2011",14.3,14.8,15.6,13.9,34.85K,-3.18%,34.85,K,34850
"Jul 07, 2011",14.8,14.8,15.9,14.5,54.47K,0.00%,54.47,K,54470
"Jul 06, 2011",14.8,12.9,16.5,12.7,111.82K,14.48%,111.82,K,111820
"Jul 05, 2011",12.9,13.9,15,11,84.08K,-6.85%,84.08,K,84080
"Jul 04, 2011",13.9,15.4,15.5,13.1,52.28K,-10.23%,52.28,K,52280
"Jul 03, 2011",15.4,15.4,15.7,15.3,16.79K,0.00%,16.79,K,16790
"Jul 02, 2011",15.4,15.4,15.8,15.3,19.45K,0.00%,19.45,K,19450
"Jul 01, 2011",15.4,16.1,16.7,15.3,33.28K,-4.35%,33.28,K,33280
"Jun 30, 2011",16.1,16.9,17,15.7,34.96K,-4.45%,34.96,K,34960
"Jun 29, 2011",16.9,17,17.2,16.7,21.04K,-0.59%,21.04,K,21040
"Jun 28, 2011",17,16.8,17.5,16.5,24.40K,1.19%,24.4,K,24400
"Jun 27, 2011",16.8,16.5,18,15,31.45K,1.82%,31.45,K,31450
"Jun 26, 2011",16.5,17.5,17.5,14,15.05K,-6.05%,15.05,K,15050
"Jun 25, 2011",17.5,17.5,17.5,17.5,-,0.00%,,-,#VALUE!
"Jun 24, 2011",17.5,17.5,17.5,17.5,-,0.00%,,-,#VALUE!
"Jun 23, 2011",17.5,17.5,17.5,17.5,-,0.00%,,-,#VALUE!
"Jun 22, 2011",17.5,17.5,17.5,17.5,-,0.00%,,-,#VALUE!
"Jun 21, 2011",17.5,17.5,17.5,17.5,-,0.00%,,-,#VALUE!
"Jun 20, 2011",17.5,17.5,17.5,17.5,-,0.00%,,-,#VALUE!
"Jun 19, 2011",17.5,16.9,18.9,16.9,30.18K,3.67%,30.18,K,30180
"Jun 18, 2011",16.9,15.7,17,15.1,35.54K,7.72%,35.54,K,35540
"Jun 17, 2011",15.7,17,18.3,13,108.62K,-7.76%,108.62,K,108620
"Jun 16, 2011",17,19.5,19.9,17,49.20K,-12.78%,49.2,K,49200
"Jun 15, 2011",19.5,19.3,20,19,27.71K,1.09%,27.71,K,27710
"Jun 14, 2011",19.3,19.8,20.5,18,36.16K,-2.82%,36.16,K,36160
"Jun 13, 2011",19.8,18.5,24.5,16,73.42K,6.95%,73.42,K,73420
"Jun 12, 2011",18.5,14.6,25,10.3,151.19K,26.62%,151.19,K,151190
"Jun 11, 2011",14.6,24,24,13,121.87K,-38.83%,121.87,K,121870
"Jun 10, 2011",24,28.9,29.4,20,92.21K,-17.19%,92.21,K,92210
"Jun 09, 2011",28.9,29.6,31.5,26.1,62.93K,-2.30%,62.93,K,62930
"Jun 08, 2011",29.6,23.9,31.9,22.2,104.93K,23.75%,104.93,K,104930
"Jun 07, 2011",23.9,18.5,24.3,18.3,53.72K,28.95%,53.72,K,53720
"Jun 06, 2011",18.5,16.7,19.2,16.5,55.09K,11.08%,55.09,K,55090
"Jun 05, 2011",16.7,18.9,19,16.2,24.28K,-11.59%,24.28,K,24280
"Jun 04, 2011",18.9,14.3,18.9,14,44.48K,32.19%,44.48,K,44480
"Jun 03, 2011",14.3,10.6,14.5,10.6,72.98K,34.81%,72.98,K,72980
"Jun 02, 2011",10.6,9.6,10.9,9.5,41.05K,10.76%,41.05,K,41050
"Jun 01, 2011",9.6,8.7,9.7,8.3,43.48K,9.50%,43.48,K,43480
"May 31, 2011",8.7,8.8,9.5,8.1,45.79K,-0.68%,45.79,K,45790
"May 30, 2011",8.8,8.4,9,8.3,17.68K,4.39%,17.68,K,17680
"May 29, 2011",8.4,8.3,8.5,8.1,7.49K,1.57%,7.49,K,7490
"May 28, 2011",8.3,8.5,8.7,8.1,12.25K,-2.35%,12.25,K,12250
"May 27, 2011",8.5,8.8,8.8,8.5,14.43K,-3.41%,14.43,K,14430
"May 26, 2011",8.8,8.4,9,8,28.65K,4.76%,28.65,K,28650
"May 25, 2011",8.4,7.4,9.3,7.2,64.05K,13.21%,64.05,K,64050
"May 24, 2011",7.4,7.2,7.5,7,29.28K,3.78%,29.28,K,29280
"May 23, 2011",7.2,6.7,7.4,6.7,35.28K,6.88%,35.28,K,35280
"May 22, 2011",6.7,6.1,6.8,6,23.87K,9.31%,23.87,K,23870
"May 21, 2011",6.1,5.6,6.5,5.6,31.11K,9.48%,31.11,K,31110
"May 20, 2011",5.6,6.8,7.1,5.6,44.46K,-17.91%,44.46,K,44460
"May 19, 2011",6.8,6.9,7.3,6.6,24.44K,-1.02%,24.44,K,24440
"May 18, 2011",6.9,7.2,7.5,6.6,25.40K,-4.31%,25.4,K,25400
"May 17, 2011",7.2,8,8.4,7,35.35K,-10.46%,35.35,K,35350
"May 16, 2011",8,7,8.5,6.8,44.14K,14.88%,44.14,K,44140
"May 15, 2011",7,7.2,7.8,6.2,18.30K,-2.92%,18.3,K,18300
"May 14, 2011",7.2,8.2,8.9,5.8,55.39K,-12.20%,55.39,K,55390
"May 13, 2011",8.2,6.3,8.4,6.3,64.00K,30.16%,64,K,64000
"May 12, 2011",6.3,5.5,6.5,5.2,31.72K,14.55%,31.72,K,31720
"May 11, 2011",5.5,5.8,6.1,4.6,52.57K,-5.34%,52.57,K,52570
"May 10, 2011",5.8,3.8,6,3.8,56.22K,52.89%,56.22,K,56220
"May 09, 2011",3.8,3.9,3.9,3.7,11.52K,-1.81%,11.52,K,11520
"May 08, 2011",3.9,3.6,3.9,3.6,21.13K,6.32%,21.13,K,21130
"May 07, 2011",3.6,3.5,3.7,3.4,17.83K,5.51%,17.83,K,17830
"May 06, 2011",3.5,3.3,3.6,3.3,23.02K,3.60%,23.02,K,23020
"May 05, 2011",3.3,3.4,3.5,3.3,15.35K,-2.35%,15.35,K,15350
"May 04, 2011",3.4,3.4,3.6,3.3,17.28K,0.00%,17.28,K,17280
"May 03, 2011",3.4,3.2,3.5,3.1,16.92K,6.56%,16.92,K,16920
"May 02, 2011",3.2,3,3.5,3,18.33K,5.61%,18.33,K,18330
"May 01, 2011",3,3.5,3.9,2.5,45.77K,-13.43%,45.77,K,45770
"Apr 30, 2011",3.5,2.9,4.2,2.8,65.43K,21.53%,65.43,K,65430
"Apr 29, 2011",2.9,2.2,3,2.2,57.58K,30.32%,57.58,K,57580
"Apr 28, 2011",2.2,1.9,2.7,1.7,100.24K,16.32%,100.24,K,100240
"Apr 27, 2011",1.9,1.8,2,1.7,33.06K,6.15%,33.06,K,33060
"Apr 26, 2011",1.8,1.6,1.8,1.5,24.05K,14.74%,24.05,K,24050
"Apr 25, 2011",1.6,1.6,1.7,1.5,13.47K,-4.29%,13.47,K,13470
"Apr 24, 2011",1.6,1.7,2,1.6,21.54K,-4.12%,21.54,K,21540
"Apr 23, 2011",1.7,1.4,2,1.3,66.62K,20.57%,66.62,K,66620
"Apr 22, 2011",1.4,1.2,1.4,1.2,39.42K,16.53%,39.42,K,39420
"Apr 21, 2011",1.2,1.1,1.2,1.1,39.30K,6.14%,39.3,K,39300
